qber,photon_count,latency_ms,abort_flag,label
0.0175,1022,5.60945,0,normal
0.05478,822,6.49945,0,fiber_tap
0.05212,824,6.79927,0,fiber_tap
0.05908,885,6.43493,0,fiber_tap
0.05774,829,6.33695,0,fiber_tap
0.06299,204,7.12889,1,detector_blind
0.07335,964,6.33591,0,intercept_resend
0.0603,75,7.76459,1,detector_blind
0.04917,740,6.72464,0,fiber_tap
0.02361,971,6.08443,0,normal
0.02054,1028,5.70301,0,normal
0.02558,1028,5.69661,0,normal
0.06104,223,7.9465,1,detector_blind
0.08518,1014,6.60031,0,intercept_resend
0.06573,282,8.38962,1,detector_blind
0.01598,1019,5.25022,0,normal
0.06786,753,6.74147,0,fiber_tap
0.10102,942,5.69205,0,intercept_resend
0.10706,948,6.37125,0,intercept_resend
0.01947,1004,6.09537,0,normal
0.07185,1049,6.02312,0,intercept_resend
0.05689,788,6.37711,0,fiber_tap
0.05464,708,6.54572,0,fiber_tap
0.07179,182,6.9122,1,detector_blind
0.04615,833,6.60598,0,fiber_tap
0.08595,968,5.64634,0,intercept_resend
0.06772,127,7.99512,1,detector_blind
0.08239,1017,5.36056,0,intercept_resend
0.05315,740,6.55895,0,fiber_tap
0.02543,997,5.31753,0,normal
0.0693,245,7.09565,0,detector_blind
0.06379,169,7.78063,1,detector_blind
0.06704,195,7.70179,1,detector_blind
0.01765,988,5.8054,0,normal
0.04841,747,6.77449,0,fiber_tap
0.08189,230,7.23225,1,detector_blind
0.04596,805,5.99174,0,fiber_tap
0.02005,1038,5.77009,0,normal
0.06119,816,6.51341,0,fiber_tap
0.09111,998,5.83429,0,intercept_resend
0.07493,776,7.15611,0,fiber_tap
0.02018,959,5.91739,0,normal
0.0167,990,5.72388,0,normal
0.02318,941,5.66317,0,normal
0.10373,1014,5.9242,0,intercept_resend
0.07823,50,8.60962,1,detector_blind
0.0996,987,6.19256,0,intercept_resend
0.03402,682,6.26887,0,fiber_tap
0.09677,1084,5.87096,0,intercept_resend
0.05675,854,6.29754,0,fiber_tap
0.05483,824,6.48738,0,fiber_tap
0.05381,858,6.76821,0,fiber_tap
0.07631,1024,5.74115,0,intercept_resend
0.04205,748,7.22033,0,fiber_tap
0.09711,1013,5.86321,0,intercept_resend
0.05939,254,8.24822,0,detector_blind
0.0656,954,6.26686,0,intercept_resend
0.0806,977,5.93267,0,intercept_resend
0.04607,856,6.43691,0,fiber_tap
0.02829,996,5.43822,0,normal
0.08642,995,6.29906,0,intercept_resend
0.0696,223,8.83109,1,detector_blind
0.05124,798,6.35905,0,fiber_tap
0.06637,840,7.22256,0,fiber_tap
0.06417,231,7.42908,1,detector_blind
0.01943,968,5.39479,0,normal
0.11,1038,6.17701,0,intercept_resend
0.11,923,5.79919,0,intercept_resend
0.07391,107,7.44084,1,detector_blind
0.05848,688,6.64452,0,fiber_tap
0.08265,175,7.03386,0,detector_blind
0.06245,836,6.80861,0,fiber_tap
0.07161,282,6.92492,1,detector_blind
0.11,990,6.30553,0,intercept_resend
0.06784,146,8.05138,1,detector_blind
0.01957,1024,5.72911,0,normal
0.02275,986,5.34757,0,normal
0.08851,1027,6.13995,0,intercept_resend
0.08503,983,5.79199,0,intercept_resend
0.01628,984,5.57814,0,normal
0.01859,1021,5.922,0,normal
0.01657,994,5.68138,0,normal
0.07085,163,7.37554,1,detector_blind
0.02136,989,5.52569,0,normal
0.04126,860,6.70413,0,fiber_tap
0.09349,993,6.23887,0,intercept_resend
0.06436,155,8.26519,0,detector_blind
0.06695,831,6.61014,0,fiber_tap
0.07441,227,8.29925,1,detector_blind
0.01824,978,5.81202,0,normal
0.08629,220,7.86493,1,detector_blind
0.07065,1040,5.69219,0,intercept_resend
0.0197,997,6.16372,0,normal
0.06872,666,6.97551,0,fiber_tap
0.08704,321,7.92697,0,detector_blind
0.09609,1035,5.47678,0,intercept_resend
0.05407,152,7.62081,1,detector_blind
0.08987,1003,6.60808,0,intercept_resend
0.05827,777,6.58907,0,fiber_tap
0.07281,284,7.69727,1,detector_blind
0.01691,1049,5.48735,0,normal
0.05684,158,8.28946,1,detector_blind
0.02439,964,5.05428,0,normal
0.08578,1027,6.29154,0,intercept_resend
0.03597,738,7.1747,0,fiber_tap
0.08875,183,7.74567,1,detector_blind
0.09213,950,5.89603,0,intercept_resend
0.04716,750,6.8771,0,fiber_tap
0.07957,986,6.20912,0,intercept_resend
0.05864,164,8.26356,1,detector_blind
0.04562,866,7.30776,0,fiber_tap
0.07454,161,7.82931,1,detector_blind
0.09518,984,6.12548,0,intercept_resend
0.10146,982,5.90431,0,intercept_resend
0.05185,861,5.7064,0,fiber_tap
0.06948,1048,5.40152,0,intercept_resend
0.02236,1034,5.57552,0,normal
0.09922,1084,5.95408,0,intercept_resend
0.06752,797,6.69809,0,fiber_tap
0.01673,980,6.35749,0,normal
0.05488,67,7.61708,1,detector_blind
0.07242,138,7.94331,1,detector_blind
0.01644,957,5.6208,0,normal
0.06235,792,6.96275,0,fiber_tap
0.06651,761,6.52992,0,fiber_tap
0.07509,169,7.53028,1,detector_blind
0.01947,1000,6.16627,0,normal
0.09,193,7.55914,1,detector_blind
0.06444,990,5.82368,0,intercept_resend
0.0744,217,7.72155,1,detector_blind
0.09617,1008,6.16693,0,intercept_resend
0.01752,978,5.69305,0,normal
0.09775,1008,6.36612,0,intercept_resend
0.01866,1016,5.68176,0,normal
0.09195,1010,6.22091,0,intercept_resend
0.07898,62,7.72375,1,detector_blind
0.02489,990,5.6036,0,normal
0.0656,248,8.0262,1,detector_blind
0.04332,876,6.5167,0,fiber_tap
0.02692,949,5.6828,0,normal
0.07871,986,6.47857,0,intercept_resend
0.04042,751,6.61513,0,fiber_tap
0.01828,1050,5.22001,0,normal
0.05258,270,7.54413,1,detector_blind
0.05526,859,6.31648,0,fiber_tap
0.06575,239,8.61347,1,detector_blind
0.07125,294,8.4439,1,detector_blind
0.08781,956,6.05148,0,intercept_resend
0.08138,130,7.31253,1,detector_blind
0.07068,227,8.14547,1,detector_blind
0.01526,1048,5.92083,0,normal
0.05842,192,7.59993,0,detector_blind
0.08633,1002,5.77492,0,intercept_resend
0.05753,777,6.07677,0,fiber_tap
0.07466,180,8.42846,1,detector_blind
0.04121,919,6.07891,0,fiber_tap
0.0585,762,7.08009,0,fiber_tap
0.0183,977,5.82023,0,normal
0.01912,996,5.84349,0,normal
0.10944,995,5.96874,0,intercept_resend
0.10717,1000,6.00557,0,intercept_resend
0.07987,1001,5.49569,0,intercept_resend
0.05744,832,6.32094,0,fiber_tap
0.11,1027,5.43243,0,intercept_resend
0.10628,989,6.45437,0,intercept_resend
0.04732,774,7.24483,0,fiber_tap
0.02013,1046,6.13493,0,normal
0.07355,187,7.38879,1,detector_blind
0.01742,917,5.95584,0,normal
0.06852,1037,6.42228,0,intercept_resend
0.01932,1063,5.44869,0,normal
0.08,842,7.69951,0,fiber_tap
0.07529,1015,6.26833,0,intercept_resend
0.05617,968,5.99232,0,intercept_resend
0.07647,1051,6.02195,0,intercept_resend
0.04489,848,6.60593,0,fiber_tap
0.07231,1014,6.45448,0,intercept_resend
0.07018,1012,6.04811,0,intercept_resend
0.02058,1053,5.48883,0,normal
0.07101,857,6.777,0,fiber_tap
0.07006,113,7.71254,1,detector_blind
0.04949,749,6.80173,0,fiber_tap
0.07384,213,7.65574,1,detector_blind
0.07475,1071,5.90391,0,intercept_resend
0.08681,230,8.03836,1,detector_blind
0.05144,777,6.43539,0,fiber_tap
0.09459,943,6.36676,0,intercept_resend
0.04357,919,6.07912,0,fiber_tap
0.01047,992,5.58863,0,normal
0.06658,142,7.72585,1,detector_blind
0.09896,961,6.1793,0,intercept_resend
0.01678,1030,5.58669,0,normal
0.01436,1024,5.69095,0,normal
0.01556,1016,5.89732,0,normal
0.06284,1013,5.63935,0,intercept_resend
0.06854,279,7.58437,1,detector_blind
0.06956,90,8.0902,1,detector_blind
0.02175,1015,5.46476,0,normal
0.02378,1011,5.84906,0,normal
0.07214,895,7.19761,0,fiber_tap
0.021,1008,5.33225,0,normal
0.0249,952,5.32029,0,normal
0.0815,964,6.41548,0,intercept_resend
0.07375,159,8.01664,1,detector_blind
0.02199,1017,5.81786,0,normal
0.08567,128,8.19708,0,detector_blind
0.06956,285,7.95893,1,detector_blind
0.03489,884,6.02375,0,fiber_tap
0.05254,693,6.30688,0,fiber_tap
0.0385,822,5.67671,0,fiber_tap
0.06953,153,7.71564,1,detector_blind
0.09444,1070,5.38554,0,intercept_resend
0.10309,1017,6.40527,0,intercept_resend
0.05654,918,6.77017,0,fiber_tap
0.1013,987,5.2213,0,intercept_resend
0.04587,880,6.57753,0,fiber_tap
0.04582,940,6.5139,0,fiber_tap
0.01504,1001,5.68321,0,normal
0.06666,816,6.30157,0,fiber_tap
0.08254,129,7.98069,1,detector_blind
0.05171,834,6.7668,0,fiber_tap
0.04488,856,6.78195,0,fiber_tap
0.014,955,6.10168,0,normal
0.0337,830,6.71238,0,fiber_tap
0.02417,1044,5.61635,0,normal
0.07759,276,7.93104,1,detector_blind
0.05397,166,7.53615,1,detector_blind
0.08895,1038,6.10365,0,intercept_resend
0.05064,208,8.61601,1,detector_blind
0.04747,968,6.5438,0,fiber_tap
0.08073,987,6.08272,0,intercept_resend
0.05505,139,7.04717,1,detector_blind
0.0231,985,5.97115,0,normal
0.05976,685,6.59866,0,fiber_tap
0.06164,256,7.57353,0,detector_blind
0.04314,862,5.57418,0,fiber_tap
0.06013,104,7.30917,1,detector_blind
0.01843,989,5.34044,0,normal
0.07201,218,8.48705,1,detector_blind
0.02206,1045,5.44963,0,normal
0.05784,881,7.06714,0,fiber_tap
0.07015,774,6.24008,0,fiber_tap
0.01548,1004,5.32076,0,normal
0.10751,956,6.09469,0,intercept_resend
0.03923,873,7.20513,0,fiber_tap
0.06121,726,7.37413,0,fiber_tap
0.03365,890,6.5769,0,fiber_tap
0.08028,179,7.38218,1,detector_blind
0.0716,156,7.89748,1,detector_blind
0.07293,184,8.34559,1,detector_blind
0.05665,317,8.18306,0,detector_blind
0.01684,979,5.7305,0,normal
0.02868,957,5.04445,0,normal
0.06367,790,6.55106,0,fiber_tap
0.09434,982,5.59799,0,intercept_resend
0.05922,689,7.34736,0,fiber_tap
0.06117,741,6.20534,0,fiber_tap
0.10496,956,6.79175,0,intercept_resend
0.06388,230,7.47003,1,detector_blind
0.08412,182,7.265,1,detector_blind
0.02272,973,5.26316,0,normal
0.05449,914,6.77218,0,fiber_tap
0.04539,741,6.38718,0,fiber_tap
0.09381,933,5.91536,0,intercept_resend
0.07032,634,6.77633,0,fiber_tap
0.08232,200,7.75642,1,detector_blind
0.04495,774,6.73801,0,fiber_tap
0.08262,1017,5.76827,0,intercept_resend
0.04162,713,6.6757,0,fiber_tap
0.08772,1027,6.23923,0,intercept_resend
0.01814,983,5.48217,0,normal
0.07012,154,7.73618,1,detector_blind
0.04947,783,7.41658,0,fiber_tap
0.06902,878,5.67691,0,fiber_tap
0.02322,957,6.06031,0,normal
0.08117,934,6.57241,0,intercept_resend
0.09852,1005,6.41037,0,intercept_resend
0.05764,872,7.3971,0,fiber_tap
0.01682,979,5.53352,0,normal
0.07822,1046,5.93675,0,intercept_resend
0.06423,189,7.72862,0,detector_blind
0.01965,932,5.20673,0,normal
0.02319,944,5.61365,0,normal
0.02218,1026,5.66334,0,normal
0.06378,1046,6.66491,0,intercept_resend
0.07324,269,7.99372,1,detector_blind
0.08892,945,5.11715,0,intercept_resend
0.06003,226,6.58113,1,detector_blind
0.11,1036,6.12649,0,intercept_resend
0.05188,761,6.96374,0,fiber_tap
0.018,1021,5.24869,0,normal
0.0175,991,5.90743,0,normal
0.07612,984,7.75084,0,fiber_tap
0.08861,140,8.20382,1,detector_blind
0.11,938,5.19043,0,intercept_resend
0.08978,941,6.53889,0,intercept_resend
0.08168,113,7.97624,1,detector_blind
0.07709,1004,6.41509,0,intercept_resend
0.07657,173,8.15337,1,detector_blind
0.07589,228,6.65744,1,detector_blind
0.05786,779,7.66977,0,fiber_tap
0.01593,1009,5.72409,0,normal
0.0543,739,7.10896,0,fiber_tap
0.07083,799,6.83827,0,fiber_tap
0.1027,978,5.94122,0,intercept_resend
0.08139,165,8.02844,0,detector_blind
0.07914,109,7.56024,1,detector_blind
0.06752,218,8.39616,1,detector_blind
0.11,1004,6.68243,0,intercept_resend
0.01695,988,5.87133,0,normal
0.08963,913,6.05201,0,intercept_resend
0.03,826,6.60118,0,fiber_tap
0.07478,148,7.83756,0,detector_blind
0.0627,892,6.97444,0,fiber_tap
0.10942,1034,6.17751,0,intercept_resend
0.06527,195,7.37673,1,detector_blind
0.03754,867,6.73869,0,fiber_tap
0.02428,967,5.79901,0,normal
0.01693,1057,5.32081,0,normal
0.0195,939,5.80471,0,normal
0.06584,714,6.01312,0,fiber_tap
0.05333,770,7.09729,0,fiber_tap
0.0868,221,6.89645,1,detector_blind
0.06013,753,7.65805,0,fiber_tap
0.01637,1013,5.92194,0,normal
0.06511,817,6.76908,0,fiber_tap
0.05603,813,6.08894,0,fiber_tap
0.03055,1009,5.4841,0,normal
0.05219,712,6.80875,0,fiber_tap
0.02461,1044,5.18751,0,normal
0.06636,766,7.11129,0,fiber_tap
0.08,1005,5.65055,0,intercept_resend
0.06443,163,8.07248,1,detector_blind
0.02357,993,5.51287,0,normal
0.06817,81,7.97768,1,detector_blind
0.01683,1032,5.33864,0,normal
0.06419,709,7.16516,0,fiber_tap
0.01641,1000,5.59726,0,normal
0.0621,221,8.2707,1,detector_blind
0.0921,981,6.43092,0,intercept_resend
0.08781,220,7.39396,1,detector_blind
0.08144,157,7.94521,0,detector_blind
0.07465,288,7.93383,1,detector_blind
0.02181,1005,5.78628,0,normal
0.02475,964,5.6252,0,normal
0.06452,762,6.74873,0,fiber_tap
0.0695,218,7.82898,1,detector_blind
0.0979,1034,6.16427,0,intercept_resend
0.06676,912,6.95019,0,fiber_tap
0.01653,1016,5.82478,0,normal
0.09694,1031,5.63446,0,intercept_resend
0.0179,1028,5.78485,0,normal
0.04973,817,7.29665,0,fiber_tap
0.09541,1016,5.61132,0,intercept_resend
0.0741,1003,5.7403,0,intercept_resend
0.06861,230,7.93618,1,detector_blind
0.11,996,6.06052,0,intercept_resend
0.08899,1026,5.75886,0,intercept_resend
0.07053,823,6.4283,0,fiber_tap
0.08771,80,7.80839,1,detector_blind
0.01642,1020,5.5744,0,normal
0.05887,869,6.7942,0,fiber_tap
0.05863,903,7.31996,0,fiber_tap
0.08892,139,8.28914,1,detector_blind
0.09013,984,5.74394,0,intercept_resend
0.04507,794,6.37524,0,fiber_tap
0.11,1022,5.77903,0,intercept_resend
0.01925,1030,6.03615,0,normal
0.0541,918,6.42254,0,fiber_tap
0.01292,982,5.5226,0,normal
0.01923,1008,5.86739,0,normal
0.06777,1027,6.42887,0,intercept_resend
0.08467,1044,5.71557,0,intercept_resend
0.01472,1038,5.5329,0,normal
0.09338,1020,6.6578,0,intercept_resend
0.05247,216,7.54237,1,detector_blind
0.02436,1001,5.27668,0,normal
0.07808,258,7.0113,0,detector_blind
0.06379,206,7.68604,1,detector_blind
0.03,784,7.24745,0,fiber_tap
0.08913,1097,6.15262,0,intercept_resend
0.04695,1003,6.09138,0,intercept_resend
0.01661,995,5.98577,0,normal
0.05605,761,6.69179,0,fiber_tap
0.02077,1039,5.5777,0,normal
0.10024,984,6.08952,0,intercept_resend
0.07245,727,6.71753,0,fiber_tap
0.01813,991,5.43197,0,normal
0.01783,1027,5.82376,0,normal
0.09987,1058,5.65607,0,intercept_resend
0.01809,916,5.59284,0,normal
0.08501,983,5.87855,0,intercept_resend
0.06911,232,8.20765,1,detector_blind
0.07636,1046,5.79583,0,intercept_resend
0.11,945,5.93631,0,intercept_resend
0.05915,113,7.60932,1,detector_blind
0.05609,95,7.85147,1,detector_blind
0.06041,143,7.82288,1,detector_blind
0.01826,964,5.74806,0,normal
0.06537,199,8.5186,1,detector_blind
0.04035,854,6.35243,0,fiber_tap
0.10437,1036,6.07173,0,intercept_resend
0.01954,964,5.88014,0,normal
0.07323,236,7.44047,1,detector_blind
0.08476,1008,5.83064,0,intercept_resend
0.09881,1022,5.88041,0,intercept_resend
0.05407,827,6.82879,0,fiber_tap
0.01603,983,5.52588,0,normal
0.09798,981,5.92115,0,intercept_resend
0.09064,1022,6.33097,0,intercept_resend
0.07058,235,7.04526,1,detector_blind
0.08727,371,8.23064,0,detector_blind
0.05015,727,7.11845,0,fiber_tap
0.06159,154,8.08137,1,detector_blind
0.06936,258,7.79014,1,detector_blind
0.02412,987,5.20033,0,normal
0.07722,1000,5.47717,0,intercept_resend
0.09731,1008,6.29483,0,intercept_resend
0.01852,971,5.64339,0,normal
0.06087,726,6.28387,0,fiber_tap
0.06274,852,6.74235,0,fiber_tap
0.08171,1016,6.06276,0,intercept_resend
0.0205,1032,5.4945,0,normal
0.01884,1002,5.62168,0,normal
0.01113,1041,5.27418,0,normal
0.01575,1030,5.2832,0,normal
0.05841,765,7.74769,0,fiber_tap
0.05074,884,6.51895,0,fiber_tap
0.10193,1058,6.04232,0,intercept_resend
0.09015,1048,5.99916,0,intercept_resend
0.06547,873,6.89208,0,fiber_tap
0.09123,1005,6.25356,0,intercept_resend
0.04222,782,7.29816,0,fiber_tap
0.06198,718,6.76048,0,fiber_tap
0.0921,1038,5.54263,0,intercept_resend
0.04205,733,6.2086,0,fiber_tap
0.01386,949,5.41978,0,normal
0.05002,184,7.95074,1,detector_blind
0.01925,993,5.68538,0,normal
0.02577,1008,5.30692,0,normal
0.10086,977,5.98964,0,intercept_resend
0.04965,904,6.556,0,fiber_tap
0.01997,1006,5.6887,0,normal
0.11,962,6.18119,0,intercept_resend
0.07237,170,8.19852,1,detector_blind
0.10174,1039,6.07755,0,intercept_resend
0.01485,972,6.02584,0,normal
0.02168,999,5.55348,0,normal
0.11,986,5.64478,0,intercept_resend
0.04985,777,6.24047,0,fiber_tap
0.02476,961,5.26863,0,normal
0.09362,1067,5.52323,0,intercept_resend
0.01357,985,5.6576,0,normal
0.09634,982,6.11613,0,intercept_resend
0.05294,875,6.1808,0,fiber_tap
0.10012,1041,5.79076,0,intercept_resend
0.0741,989,5.80424,0,intercept_resend
0.06669,63,7.25982,1,detector_blind
0.0506,819,6.57974,0,fiber_tap
0.09636,1075,5.33982,0,intercept_resend
0.05312,159,7.79212,1,detector_blind
0.08701,1034,6.16011,0,intercept_resend
0.03918,822,7.11251,0,fiber_tap
0.01828,974,5.283,0,normal
0.0568,164,7.88835,1,detector_blind
0.02202,1002,5.84531,0,normal
0.07942,92,7.71038,1,detector_blind
0.06582,111,8.16943,0,detector_blind
0.06965,104,7.74995,1,detector_blind
0.09744,972,5.91197,0,intercept_resend
0.06143,208,6.8563,1,detector_blind
0.05561,666,6.96053,0,fiber_tap
0.01825,1005,5.73185,0,normal
0.02207,997,5.90341,0,normal
0.07922,856,6.33615,0,fiber_tap
0.0176,1025,5.22393,0,normal
0.10601,984,5.99732,0,intercept_resend
0.07034,110,7.67435,1,detector_blind
0.02137,942,5.2777,0,normal
0.07687,998,5.6485,0,intercept_resend
0.0786,273,8.22653,1,detector_blind
0.07114,740,7.18107,0,fiber_tap
0.05791,750,6.90701,0,fiber_tap
0.07119,991,6.40115,0,intercept_resend
0.08412,1048,5.59142,0,intercept_resend
0.06934,995,5.80591,0,intercept_resend
0.05061,779,6.8203,0,fiber_tap
0.05352,640,6.87918,0,fiber_tap
0.01909,1020,5.40366,0,normal
0.08661,1017,6.73346,0,intercept_resend
0.0652,876,7.34343,0,fiber_tap
0.10828,1001,5.81766,0,intercept_resend
0.08675,978,6.36688,0,intercept_resend
0.04734,821,6.6142,0,fiber_tap
0.06244,193,7.81017,1,detector_blind
0.05895,836,5.9642,0,fiber_tap
0.06675,988,5.80861,0,intercept_resend
0.06537,802,6.92564,0,fiber_tap
0.04587,797,6.89953,0,fiber_tap
0.05098,928,7.199,0,fiber_tap
0.06139,869,6.76175,0,fiber_tap
0.0984,1023,6.13808,0,intercept_resend
0.05928,688,7.22074,0,fiber_tap
0.06884,225,8.50372,1,detector_blind
0.11,990,5.66249,0,intercept_resend
0.05808,718,7.02637,0,fiber_tap
0.07697,962,6.1296,0,intercept_resend
0.04873,760,6.81688,0,fiber_tap
0.0578,770,6.58935,0,fiber_tap
0.0608,883,6.80815,0,fiber_tap
0.01756,971,5.75001,0,normal
0.07301,243,7.98858,1,detector_blind
0.08143,1047,6.02404,0,intercept_resend
0.0506,890,7.19346,0,fiber_tap
0.02579,986,5.47111,0,normal
0.01808,994,5.2681,0,normal
0.01451,1015,6.16065,0,normal
0.0151,1051,6.02109,0,normal
0.07693,194,7.93744,0,detector_blind
0.02626,1018,6.03482,0,normal
0.0337,768,6.36604,0,fiber_tap
0.07867,255,7.86368,1,detector_blind
0.06649,969,5.94275,0,intercept_resend
0.04853,904,6.40397,0,fiber_tap
0.08706,155,7.41363,1,detector_blind
0.02395,1013,5.40793,0,normal
0.0524,762,7.43717,0,fiber_tap
0.06466,200,8.26014,1,detector_blind
0.04986,837,6.50639,0,fiber_tap
0.02742,1030,5.76041,0,normal
0.03662,768,5.98734,0,fiber_tap
0.06429,241,8.38728,0,detector_blind
0.05692,793,6.81468,0,fiber_tap
0.06676,1071,6.84116,0,intercept_resend
0.0877,1039,5.94706,0,intercept_resend
0.08195,340,7.95847,1,detector_blind
0.06435,204,7.73038,1,detector_blind
0.08327,199,7.08047,0,detector_blind
0.06145,177,7.64637,1,detector_blind
0.05682,881,7.2043,0,fiber_tap
0.0676,167,6.49279,1,detector_blind
0.06826,1000,6.22333,0,intercept_resend
0.02034,997,5.40418,0,normal
0.08889,1008,6.01882,0,intercept_resend
0.0697,1010,6.48991,0,intercept_resend
0.09764,1023,6.1286,0,intercept_resend
0.06096,798,7.49296,0,fiber_tap
0.08119,997,6.55993,0,intercept_resend
0.11,1010,5.9269,0,intercept_resend
0.1006,964,5.69387,0,intercept_resend
0.05769,837,5.44613,0,fiber_tap
0.0878,985,5.99069,0,intercept_resend
0.08868,994,6.56704,0,intercept_resend
0.11,1036,5.42369,0,intercept_resend
0.07969,681,6.22103,0,fiber_tap
0.04962,891,6.79484,0,fiber_tap
0.07865,112,8.2262,1,detector_blind
0.05935,798,6.48697,0,fiber_tap
0.11,1019,5.7623,0,intercept_resend
0.0564,779,6.63432,0,fiber_tap
0.02044,943,5.62864,0,normal
0.0635,129,7.40069,0,detector_blind
0.02054,1026,5.22648,0,normal
0.04454,268,7.88985,1,detector_blind
0.09703,961,6.35721,0,intercept_resend
0.0905,1001,6.65625,0,intercept_resend
0.0796,1030,6.42979,0,intercept_resend
0.07424,970,6.24216,0,intercept_resend
0.06,127,7.02654,1,detector_blind
0.04297,821,6.04654,0,fiber_tap
0.06802,813,6.67307,0,fiber_tap
0.06821,813,6.32452,0,fiber_tap
0.09158,1042,5.86094,0,intercept_resend
0.01864,1002,5.66062,0,normal
0.1023,964,5.54614,0,intercept_resend
